CAU,CAU_NAME,TLA,TLA_NAME,TLA_06,TLA_06_NAME,YEAR,POP_PROJECTION
515001,Point Chevalier West,76,Auckland,7,Auckland City,2018,4360
515001,Point Chevalier West,76,Auckland,7,Auckland City,2023,4510
515001,Point Chevalier West,76,Auckland,7,Auckland City,2028,4660
515001,Point Chevalier West,76,Auckland,7,Auckland City,2033,4790
515001,Point Chevalier West,76,Auckland,7,Auckland City,2038,4900
515001,Point Chevalier West,76,Auckland,7,Auckland City,2043,4970
515002,Point Chevalier East,76,Auckland,7,Auckland City,2013,4780
515002,Point Chevalier East,76,Auckland,7,Auckland City,2018,5020
515002,Point Chevalier East,76,Auckland,7,Auckland City,2023,5300
515002,Point Chevalier East,76,Auckland,7,Auckland City,2028,5610
515002,Point Chevalier East,76,Auckland,7,Auckland City,2033,5940
515002,Point Chevalier East,76,Auckland,7,Auckland City,2038,6250
515002,Point Chevalier East,76,Auckland,7,Auckland City,2043,6530
515003,Point Chevalier South,76,Auckland,7,Auckland City,2013,1730
515003,Point Chevalier South,76,Auckland,7,Auckland City,2018,1810
515003,Point Chevalier South,76,Auckland,7,Auckland City,2023,1910
515003,Point Chevalier South,76,Auckland,7,Auckland City,2028,2010
515003,Point Chevalier South,76,Auckland,7,Auckland City,2033,2110
515003,Point Chevalier South,76,Auckland,7,Auckland City,2038,2210
515003,Point Chevalier South,76,Auckland,7,Auckland City,2043,2290
515100,Westmere,76,Auckland,7,Auckland City,2013,5350
515100,Westmere,76,Auckland,7,Auckland City,2018,5480
515100,Westmere,76,Auckland,7,Auckland City,2023,5610
515100,Westmere,76,Auckland,7,Auckland City,2028,5730
515100,Westmere,76,Auckland,7,Auckland City,2033,5810
515100,Westmere,76,Auckland,7,Auckland City,2038,5830
515100,Westmere,76,Auckland,7,Auckland City,2043,5770
515901,Parnell East,76,Auckland,7,Auckland City,2013,2460
515901,Parnell East,76,Auckland,7,Auckland City,2018,2530
515901,Parnell East,76,Auckland,7,Auckland City,2023,2600
515901,Parnell East,76,Auckland,7,Auckland City,2028,2670
515901,Parnell East,76,Auckland,7,Auckland City,2033,2720
515901,Parnell East,76,Auckland,7,Auckland City,2038,2760
515901,Parnell East,76,Auckland,7,Auckland City,2043,2790
515902,Parnell West,76,Auckland,7,Auckland City,2013,5020
515902,Parnell West,76,Auckland,7,Auckland City,2018,5680
515902,Parnell West,76,Auckland,7,Auckland City,2023,6390
515902,Parnell West,76,Auckland,7,Auckland City,2028,7100
515902,Parnell West,76,Auckland,7,Auckland City,2033,7790
515902,Parnell West,76,Auckland,7,Auckland City,2038,8430
515902,Parnell West,76,Auckland,7,Auckland City,2043,9030
516001,Mt Hobson,76,Auckland,7,Auckland City,2013,1470
516001,Mt Hobson,76,Auckland,7,Auckland City,2018,1910
516001,Mt Hobson,76,Auckland,7,Auckland City,2023,2300
516001,Mt Hobson,76,Auckland,7,Auckland City,2028,2700
516001,Mt Hobson,76,Auckland,7,Auckland City,2033,3100
516001,Mt Hobson,76,Auckland,7,Auckland City,2038,3490
516001,Mt Hobson,76,Auckland,7,Auckland City,2043,3860
516002,Remuera South,76,Auckland,7,Auckland City,2013,4150
516002,Remuera South,76,Auckland,7,Auckland City,2018,4450
516002,Remuera South,76,Auckland,7,Auckland City,2023,4660
516002,Remuera South,76,Auckland,7,Auckland City,2028,4880
516002,Remuera South,76,Auckland,7,Auckland City,2033,5100
516002,Remuera South,76,Auckland,7,Auckland City,2038,5290
516002,Remuera South,76,Auckland,7,Auckland City,2043,5450
516400,Orakei North,76,Auckland,7,Auckland City,2043,7980
516900,Glen Innes North,76,Auckland,7,Auckland City,2013,6350
516900,Glen Innes North,76,Auckland,7,Auckland City,2018,6850
516900,Glen Innes North,76,Auckland,7,Auckland City,2023,7000
516900,Glen Innes North,76,Auckland,7,Auckland City,2028,7160
516900,Glen Innes North,76,Auckland,7,Auckland City,2033,7300
516900,Glen Innes North,76,Auckland,7,Auckland City,2038,7390
516900,Glen Innes North,76,Auckland,7,Auckland City,2043,7420
517001,Glen Innes West,76,Auckland,7,Auckland City,2013,4630
517001,Glen Innes West,76,Auckland,7,Auckland City,2018,5350
517001,Glen Innes West,76,Auckland,7,Auckland City,2023,6190
517001,Glen Innes West,76,Auckland,7,Auckland City,2028,7130
517001,Glen Innes West,76,Auckland,7,Auckland City,2033,8120
517001,Glen Innes West,76,Auckland,7,Auckland City,2038,9110
517001,Glen Innes West,76,Auckland,7,Auckland City,2043,10100
517002,Glen Innes East,76,Auckland,7,Auckland City,2013,2840
517002,Glen Innes East,76,Auckland,7,Auckland City,2018,3180
517002,Glen Innes East,76,Auckland,7,Auckland City,2023,3510
517002,Glen Innes East,76,Auckland,7,Auckland City,2028,3870
517002,Glen Innes East,76,Auckland,7,Auckland City,2033,4250
517002,Glen Innes East,76,Auckland,7,Auckland City,2038,4610
517002,Glen Innes East,76,Auckland,7,Auckland City,2043,4960
517100,Point England,76,Auckland,7,Auckland City,2013,4480
517100,Point England,76,Auckland,7,Auckland City,2018,4840
517100,Point England,76,Auckland,7,Auckland City,2023,5140
517100,Point England,76,Auckland,7,Auckland City,2028,5430
517100,Point England,76,Auckland,7,Auckland City,2033,5710
517100,Point England,76,Auckland,7,Auckland City,2038,5970
517100,Point England,76,Auckland,7,Auckland City,2043,6200
517600,St Lukes,76,Auckland,7,Auckland City,2043,6740
517701,Sandringham North,76,Auckland,7,Auckland City,2043,4580
517702,Sandringham West,76,Auckland,7,Auckland City,2028,6300
517702,Sandringham West,76,Auckland,7,Auckland City,2038,7020
517702,Sandringham West,76,Auckland,7,Auckland City,2043,7350
517703,Sandringham East,76,Auckland,7,Auckland City,2028,4080
517703,Sandringham East,76,Auckland,7,Auckland City,2038,4430
517703,Sandringham East,76,Auckland,7,Auckland City,2043,4570
518101,Mt Eden North,76,Auckland,7,Auckland City,2013,3390
518101,Mt Eden North,76,Auckland,7,Auckland City,2018,4340
518101,Mt Eden North,76,Auckland,7,Auckland City,2023,4720
518101,Mt Eden North,76,Auckland,7,Auckland City,2028,5110
518101,Mt Eden North,76,Auckland,7,Auckland City,2033,5500
518101,Mt Eden North,76,Auckland,7,Auckland City,2038,5860
518101,Mt Eden North,76,Auckland,7,Auckland City,2043,6210
518102,Sherbourne,76,Auckland,7,Auckland City,2013,2910
518102,Sherbourne,76,Auckland,7,Auckland City,2018,3010
518102,Sherbourne,76,Auckland,7,Auckland City,2023,3130
518102,Sherbourne,76,Auckland,7,Auckland City,2028,3260
518102,Sherbourne,76,Auckland,7,Auckland City,2033,3390
518102,Sherbourne,76,Auckland,7,Auckland City,2038,3500
518102,Sherbourne,76,Auckland,7,Auckland City,2043,3610
518201,Balmoral,76,Auckland,7,Auckland City,2013,5750
518201,Balmoral,76,Auckland,7,Auckland City,2018,6040
518201,Balmoral,76,Auckland,7,Auckland City,2023,6400
518201,Balmoral,76,Auckland,7,Auckland City,2028,6790
518201,Balmoral,76,Auckland,7,Auckland City,2033,7180
518201,Balmoral,76,Auckland,7,Auckland City,2038,7520
518201,Balmoral,76,Auckland,7,Auckland City,2043,7830
518202,Mt Eden East,76,Auckland,7,Auckland City,2013,2830
518202,Mt Eden East,76,Auckland,7,Auckland City,2018,2950
518202,Mt Eden East,76,Auckland,7,Auckland City,2023,3090
518202,Mt Eden East,76,Auckland,7,Auckland City,2028,3220
518202,Mt Eden East,76,Auckland,7,Auckland City,2033,3360
518202,Mt Eden East,76,Auckland,7,Auckland City,2038,3470
518202,Mt Eden East,76,Auckland,7,Auckland City,2043,3570
518702,Hillsborough East,76,Auckland,7,Auckland City,2028,6230
518702,Hillsborough East,76,Auckland,7,Auckland City,2038,6990
518702,Hillsborough East,76,Auckland,7,Auckland City,2043,7330
518801,Walmsley,76,Auckland,7,Auckland City,2028,5630
518801,Walmsley,76,Auckland,7,Auckland City,2038,6680
518801,Walmsley,76,Auckland,7,Auckland City,2043,7190
518802,Wesley,76,Auckland,7,Auckland City,2028,3830
518802,Wesley,76,Auckland,7,Auckland City,2038,4320
518802,Wesley,76,Auckland,7,Auckland City,2043,4540
518803,Akarana,76,Auckland,7,Auckland City,2028,6730
518803,Akarana,76,Auckland,7,Auckland City,2038,6990
518803,Akarana,76,Auckland,7,Auckland City,2043,7040
519200,Mt St John,76,Auckland,7,Auckland City,2013,5060
519200,Mt St John,76,Auckland,7,Auckland City,2023,6100
519200,Mt St John,76,Auckland,7,Auckland City,2028,6310
519200,Mt St John,76,Auckland,7,Auckland City,2033,6520
519200,Mt St John,76,Auckland,7,Auckland City,2038,6700
519200,Mt St John,76,Auckland,7,Auckland City,2043,6860
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2013,2810
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2018,3520
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2023,3710
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2028,3880
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2033,4030
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2038,4140
519300,One Tree Hill Central,76,Auckland,7,Auckland City,2043,4230
519400,One Tree Hill East,76,Auckland,7,Auckland City,2013,6060
519400,One Tree Hill East,76,Auckland,7,Auckland City,2018,6510
519400,One Tree Hill East,76,Auckland,7,Auckland City,2023,6730
519400,One Tree Hill East,76,Auckland,7,Auckland City,2028,6950
519400,One Tree Hill East,76,Auckland,7,Auckland City,2033,7140
519400,One Tree Hill East,76,Auckland,7,Auckland City,2038,7290
519400,One Tree Hill East,76,Auckland,7,Auckland City,2043,7400
519500,Penrose,76,Auckland,7,Auckland City,2013,730
519500,Penrose,76,Auckland,7,Auckland City,2018,800
519500,Penrose,76,Auckland,7,Auckland City,2023,860
519500,Penrose,76,Auckland,7,Auckland City,2028,910
519500,Penrose,76,Auckland,7,Auckland City,2033,960
519500,Penrose,76,Auckland,7,Auckland City,2038,1010
519500,Penrose,76,Auckland,7,Auckland City,2043,1060
519900,Oranga,76,Auckland,7,Auckland City,2033,5240
519900,Oranga,76,Auckland,7,Auckland City,2038,5390
519900,Oranga,76,Auckland,7,Auckland City,2043,5520
520000,Te Papapa,76,Auckland,7,Auckland City,2033,4300
520000,Te Papapa,76,Auckland,7,Auckland City,2038,4440
520000,Te Papapa,76,Auckland,7,Auckland City,2043,4570
520201,Ellerslie North,76,Auckland,7,Auckland City,2033,8350
520201,Ellerslie North,76,Auckland,7,Auckland City,2038,8620
520201,Ellerslie North,76,Auckland,7,Auckland City,2043,8850
520202,Ellerslie South,76,Auckland,7,Auckland City,2033,3050
520202,Ellerslie South,76,Auckland,7,Auckland City,2038,3220
520202,Ellerslie South,76,Auckland,7,Auckland City,2043,3380
520302,Mt Wellington West,76,Auckland,7,Auckland City,2043,4510
520401,Ferndale,76,Auckland,7,Auckland City,2043,6540
520500,Mt Wellington South,76,Auckland,7,Auckland City,2013,5900
520500,Mt Wellington South,76,Auckland,7,Auckland City,2018,6990
520500,Mt Wellington South,76,Auckland,7,Auckland City,2023,8690
520500,Mt Wellington South,76,Auckland,7,Auckland City,2028,10450
520500,Mt Wellington South,76,Auckland,7,Auckland City,2033,12300
520500,Mt Wellington South,76,Auckland,7,Auckland City,2038,14100
520500,Mt Wellington South,76,Auckland,7,Auckland City,2043,15900
520601,Tamaki,76,Auckland,7,Auckland City,2013,4700
520601,Tamaki,76,Auckland,7,Auckland City,2018,5170
520601,Tamaki,76,Auckland,7,Auckland City,2023,5720
520601,Tamaki,76,Auckland,7,Auckland City,2028,6310
520601,Tamaki,76,Auckland,7,Auckland City,2033,6890
520601,Tamaki,76,Auckland,7,Auckland City,2038,7430
520601,Tamaki,76,Auckland,7,Auckland City,2043,7950
520602,Panmure Basin,76,Auckland,7,Auckland City,2013,2900
520602,Panmure Basin,76,Auckland,7,Auckland City,2018,3130
520602,Panmure Basin,76,Auckland,7,Auckland City,2023,3380
520602,Panmure Basin,76,Auckland,7,Auckland City,2028,3620
520602,Panmure Basin,76,Auckland,7,Auckland City,2033,3860
520602,Panmure Basin,76,Auckland,7,Auckland City,2038,4100
520602,Panmure Basin,76,Auckland,7,Auckland City,2043,4330
520801,Waiheke Island,76,Auckland,7,Auckland City,2013,8530
520801,Waiheke Island,76,Auckland,7,Auckland City,2018,9070
520801,Waiheke Island,76,Auckland,7,Auckland City,2023,9650
520801,Waiheke Island,76,Auckland,7,Auckland City,2028,10250
520801,Waiheke Island,76,Auckland,7,Auckland City,2033,10800
520801,Waiheke Island,76,Auckland,7,Auckland City,2038,11300
520801,Waiheke Island,76,Auckland,7,Auckland City,2043,11750
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2018,20
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2023,20
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2028,20
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2033,20
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2038,10
520803,Bays-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2043,10
520804,Tidal-Waiheke Island,76,Auckland,999,Area Outside Territorial Authority,2043,0
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2018,60
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2023,60
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2028,60
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2033,60
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2038,50
520900,Islands-Motutapu Rangitoto Rakino,76,Auckland,7,Auckland City,2043,50
521000,Great Barrier Island,76,Auckland,7,Auckland City,2018,920
521000,Great Barrier Island,76,Auckland,7,Auckland City,2033,960
521000,Great Barrier Island,76,Auckland,7,Auckland City,2043,980
521111,Paerata-Cape Hill,76,Auckland,10,Franklin District,2033,3660
521111,Paerata-Cape Hill,76,Auckland,10,Franklin District,2038,4470
521111,Paerata-Cape Hill,76,Auckland,10,Franklin District,2043,5300
521112,Eden Road-Hill Top,76,Auckland,10,Franklin District,2033,2380
521112,Eden Road-Hill Top,76,Auckland,10,Franklin District,2038,3040
521112,Eden Road-Hill Top,76,Auckland,10,Franklin District,2043,3730
521116,Buckland,76,Auckland,10,Franklin District,2033,690
521116,Buckland,76,Auckland,10,Franklin District,2038,720
521116,Buckland,76,Auckland,10,Franklin District,2043,750
521121,Patumahoe,76,Auckland,10,Franklin District,2038,3200
521121,Patumahoe,76,Auckland,10,Franklin District,2043,3200
521122,Kingseat,76,Auckland,9,Papakura District,2018,7460
521122,Kingseat,76,Auckland,9,Papakura District,2033,11050
521122,Kingseat,76,Auckland,9,Papakura District,2038,12600
521122,Kingseat,76,Auckland,9,Papakura District,2043,14150
521132,Hunua,76,Auckland,10,Franklin District,2018,4860
521132,Hunua,76,Auckland,10,Franklin District,2023,5200
521132,Hunua,76,Auckland,10,Franklin District,2028,5550
521132,Hunua,76,Auckland,10,Franklin District,2033,5870
521132,Hunua,76,Auckland,10,Franklin District,2038,6150
521132,Hunua,76,Auckland,10,Franklin District,2043,6360
521134,Paparata,76,Auckland,10,Franklin District,2018,270
521134,Paparata,76,Auckland,10,Franklin District,2033,290
521134,Paparata,76,Auckland,10,Franklin District,2038,300
521134,Paparata,76,Auckland,10,Franklin District,2043,310
521151,Awhitu,76,Auckland,10,Franklin District,2018,2950
521151,Awhitu,76,Auckland,10,Franklin District,2023,3320
